Author,Title,Review,Rating,Dates,Restaurant
"Yashwenee SKuala Lumpur, Malaysia",Amazing and unforgettable,Had my father's 45th birthday celebration here recently on 3rd October. The shop manager managed to properly plan an amazing birthday bash and offered good discounts considering the heaps of food and all the alcohol we purchased. Friendly staff. Beautiful ambiance and view from above Centro. So happy. Show less,5,Reviewed 12 November 2014 ,The Shepherdoo Restaurant & Lounge
"LynnShaneKuala Lumpur, Malaysia",Must Order: Pasta ala Pollo,"I visited the One City Mall outlet back in May as we bought online dining vouchers. As the title above says, Pasta ala Pollo is a must order. Price wise and portion, this is a 10/10 dish for me (such value for money!). In summary, this is pesto pasta topped with HUGE chunks of mexican-rubbed chicken breast. The name and summary that I've mentioned does not do it justice. But you can view more details and photos at:http://lynnshane.blogspot.com/2014/05/mexican-food-shepherdoo-restaurant-and.htmlAn item on the menu to skip is Taco-Taco. Priced at MYR23.50 (as at May 2014), the portion was shockingly small and too skimpy for a dinner meal.Service was not very pleasant but the Pasta ala Pollo will definitely keep me coming back for more. Also, if you are a fan of snapping food photos, please bring a spotlight as the eatery is very dimly litted. Else, your smartphone's torchlight would do. :DShow less",3,Reviewed 13 July 2014 ,The Shepherdoo Restaurant & Lounge
"food_enthusiasKlang, Malaysia",Best restaurant in klang,Been here a couple of times. The food is amazing. Especially the burgers. Very Latin American style influenced food. The service is relatively fast and very friendly. It's the top of the list for me. The cocktails are decent as well. Am awesome place to chill and hangout.Show less,5,Reviewed 20 March 2014 ,The Shepherdoo Restaurant & Lounge
Alcent8110,must go!,"bar and lounge concept, semi open air restaurant serving latin American food. nice chilling place for couples, buddies and family…
good foods, nice cocktails, friendly staffs…
a place u shouldn't miss.…",5,Reviewed 3 January 2014 ,The Shepherdoo Restaurant & Lounge
"idrus2015Kuala Lumpur, Malaysia",Char Kwey Tiau and Arabic rice for lunch,"Dropped in after quite sometime since we made a visit to friends in Alam Impian. Ordered Arabic rice with chicken and char kwey tiau.The CKT was, according to spouse, nicely done with a generous helping of prawns. It came in a deep plate and the portion was good for two sharing. My order of arabic rice came with a salad, green chili and garlic dip, all in cups by the side. The roasted chicken was done well and the spices did justice as they were not overwhelming. But the rice was saltish, which i conveyed to the staff when paying. Together with tehtarik and iced ginger tea, the tab came to rm41, rather steep but given the covid situation, we did not begrudge the cafe as they like others really need our patronage.Will definitely return with the hope our feedback was taken for improvement.Show less",3,Reviewed 4 November 2020 ,Craveat
Syadayat,Food experience,"Ordered the meatballs with mash potatoes, the meatballs was okay but the sauce tasted like burnt taste that really spoiled the meal",3,Reviewed 25 December 2019 ,Craveat
Subash84,Nice but not much variety,"My friend and I went for tea-time, not much choice for finger foods or sandwiches. Besides that the place very clean, neat, nice and calm. Please improvise more on the menu.",3,Reviewed 1 February 2019 ,Craveat
"Mia_PutraShah Alam, Malaysia",Small but Nice cafe in Alam Impian,"Has visited this cafe few times to try their food. So Far So GoodPasta with Buttermilk Chicken is soo good, creamy but tasty.Oglio chicken taste different from other Cafe. Chicken chop & wantan mee are my kids’ latest favourite .Will definitely go again to try their Nasi Arab and other foodShow less",5,Reviewed 21 December 2018 ,Craveat
"kezenku5Klang, Malaysia",Comfortable to tummy and money,Love the homemade mushroom soup served with toasted herbal garlic bread. This is my must order every time I come here. I've been here quite a few times. Advise to make booking through phone call or whatsapp as the place tend to be full at times.Show less,5,Reviewed 21 November 2018 ,Craveat
PerfectLucky,Highly Recommend Restaurant - Worth every penny,6 of us having dinner at the restaurant. We ordered 6 different meal and drinks.Worth to try restaurant. U can taste the freshness of each ingredient in the food. I tried every single food that we have ordered and there are nothing i can complain about. Love the restaurant. The only flaws is that we sat outside since the restaurant is full house and the waiter keep forgetting that they have a customers sitting outside and waiting for them. Other than that superb!!!Show less,4,Reviewed 17 November 2018 ,Craveat
"azleena63Kuala Lumpur, Malaysia",Family Dinner,The dishes we’ve ordered tasted super delicious. Every dishes were well prepared with rich ingredients. I had soft shell crab burger where all items on the plate were so tasty. It came with salad which were prepared so well. My family had a great meal and the best of all the prices were reasonable. The service were fast and personalized. You can change the side dishes according to your likings.Show less,5,Reviewed 10 November 2018 ,Craveat
mohdhishamm2,Neighborhood restaurant,"Variety selection of good food and a place for family. Their signature dishes that are a must try, beef kofta and arabic rice.",5,Reviewed 12 October 2018 ,Craveat
aimih2015,Best Nasi Arab and Butter Chicken In Shah Alam,"We’ve ordered Nasi Arab, Butter chicken, speghetti soft crab and few more. It was delicious! Thinking of going there again soon with my family and friends. Recommended!!",5,Reviewed 26 August 2018 ,Craveat
muhammadfazlii,The BEST restaurant in Shah Alam! ,"The best place to eat PASTA , arabic rice, lamb chop, chicken chop and lots more!! Im officially a Craveat cravers! Been craving for their food everyday! Do pay a visit. They wont let u down.",5,Reviewed 23 August 2018 ,Craveat
"idrus2015Kuala Lumpur, Malaysia",disppointed with lamb chop,"visited recently and ordered lamb chop. the presentation was nice: great looking meat with vege and potatoes sitting invitingly. but the lamb turned out to be tough to chew, and each slice was a challenge. ended the duel with the meat feeling a little unhappy that a scrumptious-looking dish could be so chewy instead of tender. hope the chef takes note to do food tasting before serving a dish so unpalatable to customers. the three layer tea was nice though, with gula melaka providing a delightful drink to an otherwise disappointing lunch.will come in again, but for fish (salmon) to avoid risk of another disappointing meat dish.Show less",3,Reviewed 30 July 2018 ,Craveat
"Christy KPetaling Jaya, Malaysia",Im impressed,"First time here for early dinner ,great food,great place and better when its near to my home :) They do provide colouring set for your kids as well to keep them occupied.Reasonable price,good portion of food and great service too!Keep up the good work! Will definetely visit again to try more of their food in the menu!Show less",4,Reviewed 5 April 2018 ,Craveat
khalisariff,Good burgers and pasta,"Ive reviewed a lot of restaurants and this one falls in the median. 
I ordered the australian burger and id rate it a 8.2/10

Overall slightly ok exp",4,Reviewed 17 February 2018 ,Craveat
masrulmattop,Awesome Choice of Foods,Definately worth a try. Had been coming again n again and the foods here are very nicely prepared. Clean and friendly ambience. Keep it up,5,Reviewed 4 February 2018 ,Craveat
Farizan25,Awesome Food,"Worth a visit either on small group or large group. The chef is fully experienced in preparing all the food in the menu. Food os tasty. Variety of mediterranean, western and thai dishes. Do pay a visit.",5,Reviewed 25 December 2017 ,Craveat
Mrs_Aldilah,"Once u tried, u will crave for it","Try their mango sticky rice, arabic rice, beef thai noodle, soft shell crab pasta and the list go on. :) i have been their customer for the past 3 months since moving to alam impian, and their food never dissapointing me.",5,Reviewed 22 December 2017 ,Craveat
"Steven SKuala Lumpur, Malaysia",Nice restaurant in Alam Impian! ,"Restaurant CRAVEAT located at JLN Tun Teja B 35/B, Alam Impian is a fusion restaurant that serve wonderful food! Must try their Char Grilled Lam Chop and it goes so well with the Mint Sauce, surprisingly the plain Spaghetti Aglio Olio is so yummy! Other good food such as special beef noddle, Rib Eye Steak! This little restaurant is having limited tables hence it is always pack during dinner time as it only operate 3-11pm (Friday if off).Job well done CRAVEAT! It does make me crave to visit again! HahaShow less",5,Reviewed 4 November 2017 ,Craveat
