Author,Title,Review,Rating,Dates,Restaurant
"1969DarrenKuala Lumpur, Malaysia",Signature Smoked Duck A Must,Had brunch here entertaining some friends. Price reasonable and food quality was good. Ask the staffs in the restaurant and they are friendly to recommend. We tried their signature duck and also dim sum. Overall we were satisfied and our local friends were surprised too at the food quality in this hotel. Show less,5,Reviewed 3 January 2020 ,Yuk Sou Hin
ameliatsy,Good dinner,Good ambience with excellent service by the crew. Highly recommended for family gatherings. Would definitely visit again.Show less,5,Reviewed 2 January 2020 ,Yuk Sou Hin
Jimbo188888,Dim Sum,"Good variety of Dim Sum and delicious, staffs are friendly. Awesome ambience with reasonable pricing.Show less",5,Reviewed 2 January 2020 ,Yuk Sou Hin
"735MichaelTIpoh, Malaysia",Amazing Lychee Wood Smoked Duck,"The signature dish is undoubtedly the amazing Lychee Wood Smoked Duck. Skin is crispy, meat is succulent, flavour is satisfyingly smokey. The Gu Lou Prawns (sweet an sour prawns) is also done to perfection. Here's a tip, bring your own red wine for a reasonable corkage charge and enjoy the meal even better.Show less",5,Reviewed 2 January 2020 ,Yuk Sou Hin
"sweechiancIpoh, Malaysia","Great ambience, excellent customer service.","Great ambience, excellent services, wide varities of food with great taste. Worth second visit. Will be back again.Show less",5,Reviewed 1 January 2020 ,Yuk Sou Hin
"ThomaskjsuhSingapore, Singapore",The best smoked duck,"The best smoked duck I have ever had. So well cooked, soft, not dry and smoky taste from lychee wood is out of this world. Good service. Hope to see a good recommendation on wine paring with the duck. Show less",5,Reviewed 1 January 2020 ,Yuk Sou Hin
"Connie wIpoh, Malaysia",Good food good ambience ,"Loved the duck!! Simply delicious!! Dim sum is good too. Family and kid friendly, regular visits planned.Show less",5,Reviewed 1 January 2020 ,Yuk Sou Hin
683leannet,The duck was exquisite,"Was recommended this restaurant by a colleague who came back with rave reviews, in particular for the smoked duck. And it didn't disappoint! Not usually a fan of duck, but will gladly make an exception any day for this. The duck was the star, but the other dishes were great as well. Service staff were attentive and friendly to boot. Will definitely pop by again if we're ever in Ipoh!Show less",5,Reviewed 31 December 2019 ,Yuk Sou Hin
siayf,Highly recommended restaurant,"The food here is super nice, and their service is good. If u like duck, the duck is a must order food,Show less",5,Reviewed 31 December 2019 ,Yuk Sou Hin
"juuanniecIpoh, Malaysia",Amazing service ! Ron is super,Amazing service ! Ron is super friendly and professional and his crew of staff as well. Loved the experience there. The food is super authentic and yummy. Definitely a 5 out of 5 restaurant ! Came to visit 2 days in a row because just couldn’t resists the food !Show less,5,Reviewed 30 December 2019 ,Yuk Sou Hin
I2847AAkimjCorte Madera,Excellent food and very attentive staff,"We ate here with 2 fussy children, 1 of whom has many food allergies. Stanley (pictured) made sure my daughter had a special allergy free meal. Ron, who also works at the restaurant, was very attentive and friendly. The food was excellent and very tasty.Show less",5,Reviewed 29 December 2019 ,Yuk Sou Hin
Climber83265,Very delicious dinner at the restaurant ,Very delicious dinner at the hotel restaurant. Service is good. Restaurant manager will chat with you genuinely and warmly. Service is great also. Show less,5,Reviewed 29 December 2019 ,Yuk Sou Hin
"U5015FAkylelKuala Lumpur, Malaysia",Delicious,"Came here for a family gathering. Amazing lychee roast duck, highly recommended. Staff is very friendly.Show less",5,Reviewed 29 December 2019 ,Yuk Sou Hin
"josephk21Depok, Indonesia",More than the just the Duck,"Visiting Ipoh for culinary exploration and decided to step up the search from just the traditional restaurants, and hit the jackpot with Yuk Sou Hin at the Weil Hotel. The smoked duck is deservedly the signature dish, but the Scallops with Foie Gras was an unexpected surprise. Also tried the braised beef with turnips and give it two thumbs up. Finish off the meal for 2 with the Chinese red bean pancake and you will finish with a huge smile and full belly. We wish we came with a table of ten so we could try more.. so when you are tired of tracking down the elusive gai se hor fun to die for, up your game at this restaurant and find the level of food you expected in Ipoh. Hats off to the manager!Show less",5,Reviewed 28 December 2019 ,Yuk Sou Hin
"jambu583Kuala Lumpur, Malaysia",Amazing smoked duck ,"Drove down to Ipoh for a few days and googled best places to eat. I must say, what a great find for dinner! Good ambiance, friendly staff and amazing food. I am quite a duck connoisseur but I must say, the smoked duck is one of the best I have tasted anywhere in the world. What a find! Show less",5,Reviewed 27 December 2019 ,Yuk Sou Hin
boeyd2015,Christmas Day lunch at Yuk Sou Hin,Had a mixed spread of Dim Sum with noodles and their signature lychee smoked duck.The Dim sum dishes were delicious and the smoke duck would not be their signature dish if it wasnt good. Ambience and service was good to top off a satisfying festive lunch.Thanks to Mr.Ron for his attentive service.Show less,5,Reviewed 27 December 2019 ,Yuk Sou Hin
Janerycanary,GREAT PLACE for leisure and business,The food is great! Love the service and the ambiance especially for business. Highly recommend this place for professional discussion.Show less,5,Reviewed 26 December 2019 ,Yuk Sou Hin
"JeanLouisVGanshoren, Belgium",High quality at very reasonable prices,"We made a feast of dim sums and the smoked duck (65 days old and smoked with lychee wood, as explained to us by the friendly Manager). For me as an ignorant Caucasian it all tasted very good. For my gourmet Malaysian wife it was also high quality. Nice setting, comfortable, reasonable price and no need to queue.Show less",5,Reviewed 26 December 2019 ,Yuk Sou Hin
"quicktake100Kuala Lumpur, Malaysia","Excellent dinner overall,","Excellent dinner overall, with the smoked duck a standout dish. Service staff were all very helpful despite the restaurant being very busy. Show less",5,Reviewed 25 December 2019 ,Yuk Sou Hin
Chris4757,Had dim sum here,"Good food, good ambience, friendly staff. Kudos to the manager! Recommended by a local, delish dim sum and we had a great time here!Show less",5,Reviewed 25 December 2019 ,Yuk Sou Hin
"jyc10Kuching, Malaysia","Excellent duck, fast service","Excellent duck, fast service and nice ambience. Complimentary Tang Yuen for Winter Solstice festival was very good too!Show less",5,Reviewed 24 December 2019 ,Yuk Sou Hin
danlam21660,Wonderful smoke roasted duck,One of the best roast duck in Ipoh. Food is great. Nice ambience and friendly staff. Pricing is reasonable.Show less,5,Reviewed 23 December 2019 ,Yuk Sou Hin
Nair06,Amazing chinese restaurant,"Amazing food, service was excellent and the ambiance is great! Friendly and courteous manager, Ron! Will definitely come again!Show less",5,Reviewed 23 December 2019 ,Yuk Sou Hin
"326kmSingapore River, Singapore","Good food, excellent smoked duck",The smoked duck is exceptional and unique!The manager is friendly and the restaurant is surprisingly uncrowded.Show less,5,Reviewed 23 December 2019 ,Yuk Sou Hin
"chengkeonglSingapore, Singapore",Delicious roast duck!,"This is a fine dining restaurant in Ipoh offering Chinese cuisine. Its signature dish is the roast duck that uses lychee wood for the roasting process, and the end result is a fantastic dish! The skin of the duck is roasted to a crisp and yet tastes sweet with a hint of lychee! Really delicious and highly recommended!The other 2 dishes we tried were the sweet and sour prawn and steamed grouper. The sweet and sour prawn is done really nicely, and the pineapples in the dish are sweet too! The steamed grouper is tasty as well, with small slices of dried orange peel to give it a slight citrusy flavour. The cucumbers accompanying the steamed grouper is steamed to a soft texture in soya sauce and is really nice to eat too!While this restaurant is rather pricey, its food is definitely worth a try!Show less",5,Reviewed 22 December 2019 ,Yuk Sou Hin
ahmedridz30,Great Chinese Food with Good Ambience,One of the best Halal Chinese restaurants in Ipoh with quality dishes (especially the smoked duck). The restaurant had a good (classy) atmosphere and the staff treated us well.Show less,5,Reviewed 21 December 2019 ,Yuk Sou Hin
"Yasmin ESingapore, Singapore",Halal Dim Sum,"Really good Halal Dim Sum in Ipoh. The Best Duck dish on Earth. We are duck lovers, so if duck is on the menu, never will it not be on our table. We ""hunt"" for it wherever we land. It was Yuk Sou Hin's duck after all that brought us to Weil hotel for brunch. I am not prone to exaggeration, Yuk Sou Hin truly serves up the best, most delectable duck we have ever had. It was fragrant from the lychee wood it was smoked with. Not a single part of it was dry, nor was there even a morsel of tough bit (that in itself is an achievement). My 7 year old girl, decided partway thru the meal, to concentrate mainly on the duck. So a family of 2 adults and 3 children was able to polish off a whole duck without any issues (Thank you Mr. Ron for advising us against the half duck order, Yes, it wouldnt have been enough). It is so good, that it has become the defining point of our Ipoh trip. When asked how the trip was, all any one of us rambled on about, is Yuk Sou Hin's duck. Literally, from the time we landed back home, and I handed over Mr. Ron's (Yuk Sou Hin's Manager) business card to an uncle who is as passionate abt duck as we are, who drives to ghimpoh yearly for a religious trip, to my next trip (which explains the delay for this review), Yuk Sou Hin's duck has taken over my conversations. If you are visitng Ipoh, you have to make Yuk Sou Hin a mandatory food stop, and of course, ORDER THE DUCK! We look forward to seeing you again Mr. Ron, thank you for our best meal in Ipoh.Show less",5,Reviewed 20 December 2019 ,Yuk Sou Hin
