Author,Title,Review,Rating,Dates,Restaurant
Sightsee819152,Burned and tasteless food,"We had high expectation for this place but got really disappointed. Our chicken and Bacon starter was mostly black from too much cooking and didn't taste like anything. I had goatcheese salad, which didn't really have that much salad but had a way too much balsamico and some other sauce. I was disappointed to the salad. My boyfriend had bacon, onion and sour cream pizza which was also badly burned from bottom and was tasteless.Only positive things we had from the Zinc was their pina coladas and house white wine. Show less",2.0,Reviewed 26 September 2018 ,Zinc Restaurant and Bar
LipSengYap,Looks Interesting & Inviting,"The restaurant looks inviting from the outside, comfortable ambiance, not a very extensive menu but good enough. Drinks & cocktails could be better, food is above average, but service could be improved. Worth a visit, somewhere to spend the evening.",4.0,Reviewed 5 September 2018 ,Zinc Restaurant and Bar
phillug,Delicious ,Thanks for having a very good dinner. Middle price level but a great food quality. I had a steak and my husband seafood and a soup as a starter. Thank you!,5.0,Reviewed 4 September 2018 ,Zinc Restaurant and Bar
Ryan R,Hidden gem in Malaysia!,"This was by far my favorite restaurant  in Malaysia!
Had a 3 course meal which was absolutely delicious. The atmosphere was brilliant- there was a brilliant band playing called Xanadu Duo whom just added to the overall great experience. 10/10",5.0,Reviewed 4 September 2018 ,Zinc Restaurant and Bar
rzinger,Amazing European food,"Very cool atmosphere at this place and amazing food! Our favorite was the pork and beans paella, fantastic! The rice was delicious and cooked perfectly! The moussaka and cannelloni were both wonderful as well.",5.0,Reviewed 1 September 2018 ,Zinc Restaurant and Bar
lagiugiupiacenza,European cuisine in a nice setting,"I went for dinner with my boyfriend, who was getting tired of Asian food. We found a lovely spot, with excellent food and a warm service. Price is understandably higher than the average meal in Kuching, but still very reasonable for the quality and the experience.Show less",5.0,Reviewed 28 August 2018 ,Zinc Restaurant and Bar
"Roger WKuching, Malaysia",Good food but not so good cocktails,"Zinc has really good food but you pay the price for the exceptional food. Probably the only place in kuching that you can find wagyu with foie gras. However, their long Island ice tea is too strong and does not taste like long Island ice tea at all. Maybe a bit heavy handed on the gin as it is too bitter for a long island ice tea. Show less",4.0,Reviewed 27 August 2018 ,Zinc Restaurant and Bar
Ben P,Highly recommended,"Wow highly recommended... friendly staff, great ambiance but most of all the Barcelona chef makes delicious food from the heart... will go back soon, cheers!",5.0,Reviewed 13 August 2018 ,Zinc Restaurant and Bar
Goldytiff,Best new foodie in KK,Love the environment. Staff are FRIENDLY and fast service. Better than Souled out!! Must lepak there to experience the chill and relaxing scene.,5.0,Reviewed 7 August 2018 ,Zinc Restaurant and Bar
annexs64,Best restaurant i Kuching,"Best restaurant. - at least for westerners. We came here twice and both times they served excellent food. We had tenderloin, prawns, pizza and pasta, and crepe suzette. Alt tasted very good. 

It is possible to sit outside (terrace under roof )  and inside.",5.0,Reviewed 5 August 2018 ,Zinc Restaurant and Bar
Kris_thenomad07,Great ambience & good food,"This is one of the best restaurant that I have visited in Kuching. They serve good Spanish and Italian food and apparently the chef is Spanish.

Pricing is medium to high and I would recommend it be worth. The outdoor seating is excellent !",4.0,Reviewed 2 August 2018 ,Zinc Restaurant and Bar
baringl,Good vibes only,"Be sure to get a good meal every time. Constantly evolving menu is a plus. My personal fav is the octopus. Wifey had the wild boar pasta which Im a fan off too.
Be back sooner than you think:)",5.0,Reviewed 2 August 2018 ,Zinc Restaurant and Bar
VesterN,Probably the best restaurant in kuching!!,"I was in kuching for about a week, and zinc was the first restaurant i stumbled upon. Decided to give it a go since i was hungry and it was time for dinner. Went in and was greeted by the friendly owner James. Waited for about 15 minutes for a seat due to the crowd. The al fresco ambience was nice and there was a huge selection of food on the menu. So i asked for a recommendation for a starter, main and a dessert.For starters i had pan seared foie gras, the taste is 5/5. Portion 4/5.For mains i had the iberico pork steak, the taste is definitely a 5/5. Portion 4/5 (just because i am greedy and want more.)Lastly, for dessert i had the tiramisu. Taste is a 4/5. Portion is 6/5( because at this point i am bloated.)Don't get me wrong. I am not an expert in giving reviews and this was the first time i visited the restaurant. I went back a few more times before i left because once again the menu is huge. Definitely will visit again whenever i travel to kuching.Ps. The gambas is to die for. That i am very sure.Show less",5.0,Reviewed 26 July 2018 ,Zinc Restaurant and Bar
"etsijaHelsinki, Finland",A Cozy Restaurant,"Zinc, evidently a popular restaurant in Kuching, was recommended to us by many people.It must have been a bad day, as we were not very happy with the food or the service. That said it may be asking too much to find really good French/Spanish food in an out of the way place like Kuching, in spite of the owner being a French woman. In any case the ambience is nice and you can sit outside in the cool of the evening. I would give it a new try on my next visit, hoping that this evening was an exceptionShow less",3.0,Reviewed 23 July 2018 ,Zinc Restaurant and Bar
"JakaJakakaJakikaKuching, Malaysia",Wonderful waiters and warm welcome.,Nice place to chill and have dinner with a warm ambience. The waiters are very friendly. My boyfriend kept changing tables cause it was a bit hot for him and was looking for a cooler spot(a lil embarrassing) but the waiters were very patient with us. The food was exceptionally good. My first time having escargot and it was pleasant.Show less,5.0,Reviewed 23 July 2018 ,Zinc Restaurant and Bar
"AngelaMcBainGreater Perth, Australia",Way below expectation and over-priced,"Went there after reading good reviews. I’ll start with the plus points - a friendly welcome and nice ambience, and starters were ok. But that was it. My partner had the bbq ribs. They were served squelchy and with a weird salty gravy which is not how bbq spare ribs should be. I had spaghetti Agli Olio and couldn’t work out why it tasted odd until I realised the garlic was burnt black and had rendered the whole dish with a burnt after-taste. We ate the majority of our food but no one came and asked us how our food was - nor were we asked when our plates were cleared. Given the price and my disappointment I felt compelled to tell the waiter that we weren’t impressed. I was nice about it and I told him why and he even acknowledged the burnt black garlic on my plate. We weren’t looking for any money off however we were barely even offered an apology - the manager either wasn’t told or she chose not to acknowledge it but either way we were slapped with a 200 dollar bill for a fairly rubbish meal with no real responsibility for poor performance taken. Top end restaurants should not serve burnt tasting pasta. Poor show over all Show less",2.0,Reviewed 19 July 2018 ,Zinc Restaurant and Bar
IanL2813,Crazy good Iberico steak!,"So many places offer grilled/roasted pork dishes, very often ending up serving a disastrous mess that is dry, tough, and lacking in flavour. Not here at Zinc! When James recommended the iberico steak, I didn't think twice. Few places would single out a pork dish for recommendation, and I haven't had a decent pork steak in ages. I was not disappointed. The dish was served sliced beautifully against the grain with a beautifully charred crust and a generous serving of coarse sea salt to compliment the natural flavours of this Spanish import. The beautiful marbling and fat content makes this dish a winner. James was also very accommodating in switching my salad sides out for cottage potatoes (so crisp and well-seasoned too) I still think about the iberico steak till this day. Can't wait for my next return!Show less",5.0,Reviewed 19 July 2018 ,Zinc Restaurant and Bar
elaineckt,"Amazing Cocktails, Food and Service","Food is amazing in generous servings. Friends and I shared and enjoyed the many different cocktails they had to offer, my favourite being the Zinc Passion (?) and Dirty Mama. Fantastic place with great atmosphere we actually went twice in a weekend!",5.0,Reviewed 19 July 2018 ,Zinc Restaurant and Bar
