Author,Title,Review,Rating,Dates,Restaurant
"sfatimahaziz195Johor Bahru, Malaysia",Terrible Service and Inconsistent Food Quality,"My family and I have been to Tosca several times since it opened and our dinner there last Saturday, 29th July 2017, would sadly be our last. The service this particular night was terrible, to say the least. We had just finished a day of shopping and decided to stop by Tosca for dinner at 9pm. The restaurant did not appear to be full although the tables by the pool were mostly occupied. Our experience that night did not reflect the fine dining standards we were used to at Tosca.- We were shown to a table that was not wiped down or prepared with cutlery or mats. I had to request for this and it took several minutes for the server to come back and clean our table and prepare it- After we placed our order, it took 15 minutes for our drinks to arrive. My sister ordered the braised beef ribs and were informed, after the drinks were served, that this was unavailable. She then chose the lasagne knowing that her food would probably arrive much later than mine or my mum's. - Half an hour passed and no sign of our food. We helped ourselves to the antipasto but most of it was gone and not replenished - a shame! We were eating bits and pieces of leftover antipasto, was what it felt like.- 45 minutes after our initial order, my sister was informed that the lasagne is also not available. She settled for the braised wagyu beef cheek.- Staff at the nearby bar area were piling dirty dishes in full view of customers on to the bar table. They were also talking loudly amongst themselves, completely ruining our experience and the ambiance as a whole.- A man from another table walked over to the staff at the bar demanding their drinks - his table had been waiting for a full 20 minutes without drinks. We heard the entire exchange - embarrassing! - Another 20 minutes and our food finally arrived. My mum's whole seabass had a delicious pesto sauce but the fish was under-seasoned and bland. My rib eye steak was very good and done to the proper level I requested - although I was not asked which sauce I wanted (according to the menu I had the choice of mushroom and black pepper, seems I got the black pepper anyway). My sister's wagyu was a let down as the beef did not taste fresh and she could not finish it. - It took several requests to get our water glasses refilled (we asked for the Evian and ended up consuming 2 bottles). To top it off, the total bill came to slightly over RM500 and unfortunately I was unaware of the ongoing promotion for HHonors members, for point accumulation - only found out when I stepped into the elevator and saw this advertised. The server did not bother to ask me this when she presented the bill! Incredibly disappointing to have experienced this at Tosca, as this used to be one of my favorite places in JB for a family dinner. My family and I will not patronise this restaurant again.Show less",1.0,Reviewed 2 August 2017 ,Tosca Trattoria Italiana at DoubleTree by Hilton Johor Bahru
"SharinH79Kuala Lumpur, Malaysia",Just Amazing!,"Was wondering where to eat when I had a short business trip over to DoubleTree J.B. As I was tired from the days work, so I thought I just dine in and chose Tosca as my preference cause wanted something different then the normal Malaysian food. And I'm telling you, it is the best choice I've ever did in my whole trip! Meet with the staff Mr. Sara and asked for his recommendations. Had the calamari and prawns as a starter and the awesome 1.2kg OP Rib's as the main. And boy I tell you, it's the best meat I've ever had. The ribs was just so tender and juicy. Cooked to perfection!! Kudos to the chef! Above all that, Mr. Sara was so attentive to all the meals that I had. It's like a five stars treatment! A pat on the back Mr Sara and the chef who cooked my rib's. All in all, it's a beautiful experience. Would definitely visit again if I go down to DoubleTree!Show less",5.0,Reviewed 28 July 2017 ,Tosca Trattoria Italiana at DoubleTree by Hilton Johor Bahru
"Jbelle118Kuala Lumpur, Malaysia",Impressive Service,"Just wanted to check out the Tosca but because due to the friendliness and warmth of the staff, decided to have dinner. The staff, Mr. Saravana is fantastic.....he took his time and went through the menu with me, having a discussion on what we should try. Based on his recommendation, We ordered the prawn and calamari, rustic tomato soup and grilled op rib 1.2kg....... WOW, no words could describe how we absolutely enjoyed our meal. To top it all, Mr. Saravana was so attentive at each course, checking on us without being intrusive. Am so impressed with his positiveness, friendliness and warmth. In fact, am heading there tomorrow for lunch.Show less",5.0,Reviewed 26 July 2017 ,Tosca Trattoria Italiana at DoubleTree by Hilton Johor Bahru
anotherraybanfanMalaysia,Cosy restaurant,"Having heard much about this spot, I finally decided to pay this joint a visit on 19th July 2017. For a dinner for two with my mother, we arrived without any prior reservation. The attention was welcoming right from the start at the entrance. Moving along into the space to the table, notable design attributes from the deco to furnishings attribute to the spatial qualities of this F&B outlet. Aesthetically pleasing in every sense, the ambiance heighten by commanding views over the cityscape on a quiet weekday evening. Long story short, from the services to the food served, everything in short are exceptionally good. Local competition aside, my mother and I were comparing the dinning experience to those outside of the country. My personal vote goes to the carbonara and pizza.Much thanks to Natasha's personal touch for our table. I left the crew a handwritten note as a token of appreciation. With an absolute certainty, I shall be back again soon. Thank you.Show less",5.0,Reviewed 19 July 2017 ,Tosca Trattoria Italiana at DoubleTree by Hilton Johor Bahru
MkT105,Good food & Excellent hospitality,My partner and I visited Tosca on 30th June for our anniversary celebration. It was definitely a good experience for both of us. Natasha and DJ were very attentive and warm. The food served on that night was divine. Definitely worth a visit.,5.0,Reviewed 9 July 2017 ,Tosca Trattoria Italiana at DoubleTree by Hilton Johor Bahru
"Littlepods18Singapore, Singapore",Love the view at night especially,"The food is good, the ambience is pleasant and the serving staff are helpful. We love the deserts and enjoyed the view. Show less",5.0,Reviewed 27 June 2017 ,Tosca Trattoria Italiana at DoubleTree by Hilton Johor Bahru
WongK1312,Excellent service,overall a very good dining experience. Service staffs are friendly and helpful. Highly recommended for family dining and special day celebrationShow less,5.0,Reviewed 23 April 2017 ,Tosca Trattoria Italiana at DoubleTree by Hilton Johor Bahru
TamC223,Expensive ,Ate here while staying in the hotel and enjoyed the food. The service was also very good. Wine with the meal makes it very expensive and there are equally as good Italian restaurants in JB that are much better value. Even with wine included.,4.0,Reviewed 20 April 2017 ,Tosca Trattoria Italiana at DoubleTree by Hilton Johor Bahru
"prince-aaronJohor Bahru, Malaysia","service and ambience over ""authentic"" italian food","Tosca at Jb Hilton is basically the best Italian restaurant in JB.Headed by an experienced 5 star manager Jai,floor staff Natasha and flair bartender Maran.A visit here is sure to leave you lingering with memories of its warm service and uber interior.At night,the cosy ambience is best suited for dates,and business meetings.Jai the manager is very hands on with the customers overseeing smooth operations and will personally take your order as he is on the floor all the time.Natasha never stops smiling and will even sing you a song if it's your birthday.Order a cocktail and Maran will put on a show for you,and he is an equally skilled barista if your prefer coffee.The food is best described as classic itallian,The menu might not be best suited for a typical Asian palate as it is not overdone with spices.Expectations have to be tempered down taste wise as the flavours are mild at best.I can't comment on the beef as I don't consume it.An area of improvement is ensuring that the balcony doors must be closed when guests are smoking outdoor.The best way to enjoy this restaurant is the A La Carte menu.Phone in ahead of time and check if the executive chef is on duty on the day of your visit.Also enquire on the availability of the seafood and fresh produce as they do have stock supply issues at times especially for the spinach and scallops.Hope you enjoy your visit.Show less",5.0,Reviewed 14 April 2017 ,Tosca Trattoria Italiana at DoubleTree by Hilton Johor Bahru
Sahabat52Singapore,Birthday Celeberation,"First time we booked this private room to celebrate's my son birthday. Very quiet, excellent services rendered by staff I think by the name of Felix and Aliff.Highly recommended!!!Show less",5.0,Reviewed 11 April 2017 ,Tosca Trattoria Italiana at DoubleTree by Hilton Johor Bahru
