Author,Title,Review,Rating,Dates,Restaurant
eellora,Top Chinese Cuisine in Kuala Lumpur (Klang Valley). Halal,Yue serves an authentic and healthy. The soup is light and umami.Yue sets a very high SOP and limits the number of table for dining.Show less,5,Reviewed 6 February 2022 ,Yue
Bosek1994,Birthday with famiky at Yue sheraton PJ,"Great placeSuperb and friendly staffsQuality of the food was fresh and just delicious - compliments to the chefService, interior and exterior design, ambiance, cleanliness, was just superbAll in all value for money.Definitely recommendableEven my toddler enjoyed a memorable night!Just add light music would be great while waiting for the food) Thanks to the wonderful service: to the chef and staffs Jacquelyn ,Eugene,Idris,Yuri and Corinna.Show less",5,Reviewed 16 January 2022 ,Yue
"8383mPetaling Jaya, Malaysia",Awesome,"Food was exceptional and portion is big as well. Thank you to the crew, Jacquelyn, Eugene, Yusri, Jojo & Idris for the good service and chat.Show less",5,Reviewed 24 December 2021 ,Yue
Henrilim89,"Nice food, nice people, nice environment","Having my business trip here for week, i have tried different delicious cusines. I recommend to everyone! I would like to come back here again and again. Special thanks for the hospitality from Jacquelyn, Eugene, Yuri, Jojo, Idris and Yusri. I will be back!Show less",5,Reviewed 21 December 2021 ,Yue
williamcT7376MY,ROM Dinner,"Had our mini wedding reception here and was served with excellence by Jacquelyn, Eugene and team! Highly recommend this place!",5,Reviewed 20 December 2021 ,Yue
TerenceTay89,Lunch in Yue@Sheraton,"Great food presentation. Excellent service. Good environment and ambience. Therefore, I can dine in this restaurant safe & comfortablyShow less",5,Reviewed 3 October 2021 ,Yue
HanisRH,YUE RESTAURANT,"Amazing food and service. Jacqueline, Robin, Tiang and Yuri made us feel right at home. Definitely reccomend this place for any dining groups. A must come if you are in PJ or staying in Sheraton ❤️Show less",5,Reviewed 1 October 2021 ,Yue
"KingLTanKuala Lumpur, Malaysia",Mooncake collection 2021,"I would like to applaud and thank the effort for friendly and helpful arrangement by the staff, Robin and Jacquelyn. They have been very helpful and professional in handling my mooncakes purchase every year. Despite the pandemic, the SOPs were all in place, definitely a safe place for your mooncake shopping.Show less",5,Reviewed 13 September 2021 ,Yue
"Peter SKuala Lumpur, Malaysia",Yue restaurant,Jacquelyn and the team did a great job not only able to tell us what is best for us but she patiently explain to us.Ordered 18 boxes mooncakes from her and she handle it very neat and niceShow less,5,Reviewed 8 September 2021 ,Yue
"dinghongengKuala Lumpur, Malaysia","Appreciation to Jacqueline Lim from Yue Restaurant, Shareton Hotel PJ.","Every year I like to buy mooncakes from Sheraton Hotel PJ, because the mooncakes are delicious and the container design is so elegant, beautiful and special. I would like to thank Ms. Jacqueline Lim for helping me to do the online purchasing and delivery of mooncakes. She is very efficient, patient, kind and friendly. She answered all my questions and requests promptly and politely. The purchasing and delivery process were fluently and smoothly done by her. Many thanks.Show less",5,Reviewed 8 September 2021 ,Yue
"tony12cuKuala Lumpur, Malaysia","Great ambience, great food, great value. One of my favourites. ","It's one of the best Chinese restaurants that I frequent. The Cantonese Roast Chicken is the best in town, and is something I never fail to order when visiting.The other dishes ordered were their signature tofu, mince and basil with eggplant and butter cream fish. All of them excellently prepared.5 stars for service, ambience, quality and quantity of food, and reasonable pricing.Yue, please don't change and I'll keep coming back. Show less",5,Reviewed 19 April 2021 ,Yue
silvgo,Nice chinese restaurant,"Place where you must visit for good service & hospitality and good food,esp. Jacquelyn , Robin Liew Yang & Adora Show less",5,Reviewed 10 April 2021 ,Yue
partygirl113,Business lunch at Yue Sheraton PJ,"Great food and great service provided by Jacquelyn, Robin and team. They have been very helpful throughout the whole luncheon arrangements and very patience with me. Due to my pregnancy I can't consume the peach gum dessert but they managed to change other dessert for me foc. Superb service.Show less",5,Reviewed 26 February 2021 ,Yue
"KbhuatKuala Lumpur, Malaysia",Value for money,"Ordered a 6 course set meal for first day of Chinese New Year. The meal was delivered on time in proper, secured packaging. The portions were more than adequate for my family of 5 adults. The menu was well planned and all the courses were tasty. The restaurant manager Jacquelyn was helpful, efficient and courteous. Overall highly recommended and good value for money.Show less",4,Reviewed 19 February 2021 ,Yue
"SekaranmgDusseldorf, Germany",Valentine’s Day dinner,"I had texted Yue restaurant at the Sheraton Petaling Jaya to make a reservation for dinner by WhatsApp... I had an immediate response with a set menu ! Since my wife was vegetarian , I thanked the person who responded and said I will have to say no! Jacquelyn , who was responding to me , offered to speak to her chef and we were then offered a great vegetarian menu... the dinner was an excellent experience with Jacquelyn and Robin providing the best of service. Thank you very muchShow less",5,Reviewed 15 February 2021 ,Yue
JocelynW213,Dinner,Thank you Jacquelyn for the recommendation and taste of food was delicious. The waitress are helpful and good service.,5,Reviewed 29 December 2020 ,Yue
TrulyMalaysian37,A true culinary experience @ Sheraton PJ Chinese Restaurent,"Had always wanted to dine here, but was not sure about the parking and access to the hotel. A set meal for 5 for 500+ (after discount) is truly amazing. The double boiled abalone, black chicken and herbs in a tea pot, and Beijing duck served western style. Kudos.Show less",5,Reviewed 29 December 2020 ,Yue
BajonPrem,Yue @ Sheraton PJ,Having a great time with friends here for a pre-Christmas dinner. Nice ambience. Excellent service. Foods was good.,5,Reviewed 22 December 2020 ,Yue
Daniel T,Good Food Superb Service,"Thank you Jacquelyn, Robin and Mira for your superb service as we celebrated our Winter Solstice dinner. Please also thank the chef for the excellent tea pot abalone soup.",5,Reviewed 22 December 2020 ,Yue
kc5566,Great Hospitality,"The one thing I like for this restaurant is their services. Very warm welcome by their manager, Jacquelyn and assistant Robin. I visited several time and their food was never disappointed. Nice ambiance and worth the price. ",5,Reviewed 15 December 2020 ,Yue
Mobile692529,Lunch @ YUE,"Quality of food was excellent, friendly staff and very cozy environment. Great place for business entertainment, special event celebration and family meals.",5,Reviewed 15 December 2020 ,Yue
