Author,Review,Rating,Restaurant,Location
Online Business,Just tried it todayI can say the best middle Eastern food I have tried so far. Friendly waiters and delicious food,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Emad Mohamed,Authentic Yemeni Food Indeed 😋😋😋I recommend everyone to come and try..you won't regret a bit 🔥👍🏼,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
amon meiz,One of the best place for Nasi Arab in klang valley. Huge portion but very well priced.,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Fawad Akram,"Ordered the Fahsa, malawah bread and mixed grill. Meat was juicy!! Everything was delicious. Highly recommend it","Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
MARVIS KHO,The food here is by far the best (after exploring a few similar cuisine in klang valley).,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Mohd Nizar Fahzlin,"Great Yemeni food (THERE'S LAMB BURAM!!!), very large portion (for rice) and at a very reasonable price!","Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Maryann Vargis,Good place to try middle-eastern food... ok price...,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Ricconater,Great food! Staff was also really friendly and accomodating,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
ABDULILAH ANGA,"The restaurant is very simple decorated one but their food ""Yemeni cuisine"" is very nice and prices are also nice.","Rated 4.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Ruzlan Osman,Delicious food as usual. Kept it clean,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Imran Farook,Excellent food and service. My go to pace for some middle eastern cuisine,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Datin Yatie Abu Bakar,"Food really delicious,  price reasonable n affordable","Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Paul Joseph,Truly enjoyed the food.  Excellent service. Very reasonable price,"Rated 4.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Grumpy Dispenser,Good Middle Eastern food with ample parking space. Price is reasonable.,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
hashvini achu,The food was damn nice especially the bread with fassa and the best lamb briyani ever.,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Nur Azaniah Zambahari,Nice ever nasi arab with available menu for group and price quite reasonable,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Abdullah Muhammad,The food was delicious. The area was big and spacious especially on the second floor,"Rated 4.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Palok Biswas,Cosy place with delicious foods. The portions are great and their taste is phenomenal,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Shana Wen,Good food. Clean environmentFood will be slow during lunch hours.Others ok.,"Rated 4.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Gunaseelan K,Very good food and great service. Meats are tender and juicy. Breads are fresh.,"Rated 4.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Beto Bd,Good place to hang out. 1 thing i like is the crispy chip on the salad,"Rated 4.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
azam hamza,"Awesome food After long time I had authentic Arabic, good job","Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Mohamed AlQatabi,"Fantastic restaurant, offered open buffet in Ramadan, nice food with various delicious plates.","Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Christopher Hew,Delicious food and amazing dining experience.,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Z Hussein,Food is delicious. Good for big groups/ families.,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Nik Muhammad Azri,Best arab food in the area for me.,"Rated 4.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Miralee Lin,Like the taste of their food and price for certain items are reasonable. Must try their specialty bread.,"Rated 4.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Frab Jazz,"Good food, especially the kebabs are tender   with the herb aroma.","Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
mohammad m .najib,"Great food, clean restaurant and good service. Definitely worth a visit.","Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Dudley Yap,"Enjoyed the food and drinks here, and the people who works here makes you feel very comfortable.","Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Nahida Rimi,good food.service and abience could be more better.price is high compare to service and food.,"Rated 3.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Nadeem Khan,I was really impressed with the food. At last a good Arab restaurent in the area.,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Farhan Chew,"Great Taste, Good environment and have multiple floors . 10/10 would come again","Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Meil Genji,"Booked the place a day before. But they forgot my booking. Otherwise,  great place, amazing food.","Rated 3.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Saiful Ong,Great Yemeni food. The Owner and staff are friendly. Reasonably priced.,"Rated 4.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Chris Eu Gene,Good yemeni food,"Rated 4.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
zurkarnain mohd yusoff,Good arabic cuisine. Love the rice based dishes and grills.,"Rated 4.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
khairul hakimin,"fair price and good food,nice place for lunch with colleagues","Rated 4.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Abdullah Saleh AlGwhri,"Amazing and authentic Arabic food,ambient and service.","Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Shaharudin Farouk,Good food.. lamb always tender.,"Rated 4.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Muhammad Siddiq Abdul Rashid,Simply amazing! Love the food and people there! 😘,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Shahrul Azrin,Food and service excellent as always. Keep it up,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Belal Elmalah,One of the best and freshest food in town. Totally recommend,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Ahmad AHMAD,Tasty food and reasonable prices. Waiters  there are really friendly,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Hj Hanafiah Hj Semarat,The best arabian dishes I've ever had.. two thumbs up!,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Faizan Khan,Really good food. Certainly recommend this place!,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Bryan Cheah,Bbq lamb is great,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Tunku Fahmi,Best Arabic cuisine around subang at a reasonable price.,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Mohammed Yahya Ali,My kids love the food there,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Mohd Nazar Jamaludin,The best arab restaurant in the area. The price is fairly good.,"Rated 4.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Nazri Shuib,Very nice middle Eastern for at reasonable price. Ample parking around the commercial block.,"Rated 4.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Edwin Chia,Good environment & good services. Food price is reasonable. Very nice experience.,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
eric hiew,"Good and clean restaurants well furnished, friendly staff the food is superb","Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Bilal Ahmad Bhat,"It's a great restaurant, good food, Awesome...but interior must upgrate","Rated 4.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Arun Sudhakaran,First time trying Yemeni food. The chicken okda was quite good,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Hapiz Aziz,1 of the best arabic food served here. No need for further comments.,"Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Joshua Tong,Nice ambience and dining experience. Must order the huge roti to share.,"Rated 4.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Jayanth Sridhar,Their bread and fahsa are a must try here. Lots of variety and excellent quantity.,"Rated 4.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Noor Marliza,"Love the food, good service n reasonable price","Rated 5.0 out of 5,",Hadramawt Kitchen Shah Alam-Middle Eastern Restaurant,"Jalan Penguasa A U1/53A, Kawasan Perindustrian Temasya, Shah Alam, Selangor"
Bee Wei,"Haven't been here in awhile. Always feel like I'm back in Bali when I dine here. Food was still great actually. First time trying the fish & chips and turned out to be quite nice. The batter was definitely marinated with Bali spice. We ordered the usual platters to share. Good place to hang with fam and friends so u can enjoy different taste of Bali. Staff was attentive, friendly and helpful. Wouldn't mind coming back again when I crave for Bali.Haven't been here in awhile. Always feel like I'm back in Bali when I dine here. Food was still great actually. First time trying the fish & chips and turned out to be quite nice. The batter was definitely marinated with Bali spice. We …More","Rated 4.0 out of 5,",Ole-Ole Bali @ Empire Shopping Gallery,"LG 27, Lower Ground Floor, Empire Shopping Gallery, Jalan SS16/1, Subang Jaya, Selangor"
Alia Asri,"Nice place. Good services. Have variety of food from Southeast Asian Food (Balinese Cuisine) to Western Food fusion style. Variety of coffee choices like Coconut Latte, Coffee avocado etc. Food is delicious and pricey. Expected from premium place like here. If you come for lunch during weekday, it's good to make reservation, afraid the place packed with people.Nice place. Good services. Have variety of food from Southeast Asian Food (Balinese Cuisine) to Western Food fusion style. Variety of coffee choices like Coconut Latte, Coffee avocado etc. Food is delicious and pricey. Expected from premium …More","Rated 5.0 out of 5,",Ole-Ole Bali @ Empire Shopping Gallery,"LG 27, Lower Ground Floor, Empire Shopping Gallery, Jalan SS16/1, Subang Jaya, Selangor"
Shem Daniel,Good food and great ambiance. Comfortable seats and clean area.A little pricey on the food side but you pay for an all inclusive experience. Would definitely come again.,"Rated 5.0 out of 5,",Ole-Ole Bali @ Empire Shopping Gallery,"LG 27, Lower Ground Floor, Empire Shopping Gallery, Jalan SS16/1, Subang Jaya, Selangor"
Luiz Lewus,I have to revise my score here as I was having a very serious food poisoning after the meal. I think it was the chicken I ate.   Hopefully the owner is paying attention to the food hygienes in future.  But I will not come again. I was here for mother's day celebration with my love 😘. The nasi kuning is nice 🙂.  I was so lucky today with immediate parking available when I drove in and then a table of 2 without the need to wait. It was around 7.pm during the peak hours 😜I have to revise my score here as I was having a very serious food poisoning after the meal. I think it was the chicken I ate.   Hopefully the owner is paying attention to the food hygienes in future.  But I will not come again. I was here …More,"Rated 1.0 out of 5,",Ole-Ole Bali @ Empire Shopping Gallery,"LG 27, Lower Ground Floor, Empire Shopping Gallery, Jalan SS16/1, Subang Jaya, Selangor"
