Author,Review,Rating,Restaurant,Location
Hector Rayner Mudi,Nice,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Daniel Phuan,Great,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Avenn Hamilton,interesting place👍,"Rated 4.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Anthony,Awesome food,"Rated 4.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Sherman Llewellyn,👍👍👍,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Mohd Rizal Abdullah,Hh,"Rated 1.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Avinash AjayKumar,Awesome place,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Илья Илья,Marvelous place,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Mary Joseph,Opened,"Rated 4.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
WISHA wish,cool place,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Harvard Kandar Mark,Good place,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Samuel Steven,nice place..,"Rated 4.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Johnny Brahim,Worth tryin,"Rated 2.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Michael Vincent,Nice envirinment,"Rated 4.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Queenie Rani,Cheap booze,"Rated 3.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Joel Parir,Bad service,"Rated 1.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Gomti Projects Engineering,Nice place,"Rated 4.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Andreas K. Stephen,Great place,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Cirrus Resources,Wow,"Rated 4.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Alex Chan,A lot of choices,"Rated 4.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Dr.Suraj Pal,Very congested and noisy. Music volume is very high.,"Rated 3.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
aria bulan,Nice place,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Anne Mahes Gomez,Happening!,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Mike R,Nice place,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Farai Madziyire,Nice place,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Dominic Lai,Nice foods,"Rated 2.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
gardek diong,Nice place,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Minsar Lambir Substation,chillax places 😙😙,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
nancy opi,Excellence,"Rated 4.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Charles Eri,Interesting,"Rated 4.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Shane Charles,Refreshing,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Zamadon mohamad chil,(Translated by Google) BestnyaA place to hang out after work …More(Translated by Google) BestnyaA place to hang out after work(Original)BestnyaTempat lepak lepas waktu kerja,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Joe Sander,"(Translated by Google) Good food, international drinks, fair prices, good mood. Extremely recommendable! …More(Translated by Google) Good food, international drinks, fair prices, good mood. Extremely recommendable!(Original)Gutes Essen, internationale Getränke, faire Preise, gute Stimmung. Extrem zu Empfehlen!","Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
WON LEE,(Translated by Google) Located right in front of Mega Hotel.Lunch Dinner Pub Bar All availableIt is divided into three sections …More(Translated by Google) Located right in front of Mega Hotel.Lunch Dinner Pub Bar All availableIt is divided into three sectionsQuietly have a beerGreat for soaking up music(Original)Mega Hotel 바로 앞에 위치.점심식사 저녁식사 펍 바 모두 가능한 곳3군데의 섹션으로 나뉘어져있어서조용히 맥주한잔 하기도 좋고음악에 흠뻑 취하기에도 좋음,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Johann Wartha,(Translated by Google) Great pub with super friendly staff. Cold beer and good cheap food. …More(Translated by Google) Great pub with super friendly staff. Cold beer and good cheap food.(Original)Tolle Kneipe mit super freundlichem Personal. Kaltes Bier und gutes billiges Essen.,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Lovely Nick,(Translated by Google) This is the place to drink with millimeters.You can also enjoy a lot of meals.It is a bar that can be enjoyed by tourists and locals alike. …More(Translated by Google) This is the place to drink with millimeters.You can also enjoy a lot of meals.It is a bar that can be enjoyed by tourists and locals alike.(Original)ミリで飲むならここでしょう。食事もたくさん楽しめます。観光客から地元の人まで楽しめるバーです。,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Patrick,"(Translated by Google) Cool pub with an outdoor area. Decorated in the style of an Irish pub without neglecting its Asian roots. Eat delicious too. We had very nice evenings here, even though there is almost never more modern music than …More(Translated by Google) Cool pub with an outdoor area. Decorated in the style of an Irish pub without neglecting its Asian roots. Eat delicious too. We had very nice evenings here, even though there is almost never more modern music than from the 90s.(Original)Coole Kneipe mit Außenbereich. Im Stil eines Irish Pub eingerichtet ohne seine asiatischen Wurzeln zu vernachlässigen. Essen auch lecker. Wir hatten sehr schöne Abende hier, auch wenn hier fast nie modernere Musik als aus den 90ern läuft.","Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Chardlly c. l.,"(Translated by Google) They are all very good, the food choices are varied and delicious, and the wine is also diversified.The toilet is not handled well and has a great smell. …More(Translated by Google) They are all very good, the food choices are varied and delicious, and the wine is also diversified.The toilet is not handled well and has a great smell.(Original)都很好，食物选择多样又好吃，酒也多样化。就是厕所没有处理的好，有很大的异味。","Rated 3.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
JOLLY APUI,(Translated by Google) but the besttt😘👍👍👍(Original) …More(Translated by Google) but the besttt😘👍👍👍(Original)tmpt lepak2 paling besttt😘👍👍👍,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
menno meeuwissen,"(Translated by Google) Very good food, friendly staff, wide range of drinks and a top location! I really recommend it! …More(Translated by Google) Very good food, friendly staff, wide range of drinks and a top location! I really recommend it!(Original)Heel lekker eten, vriendelijk personeel, ruim drank aanbod en een top locatie! Echt een aanrader!","Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Maria Giovanna Annis,(Translated by Google) Nice place but just for drinking ... after a certain time they have nothing to accompany with beer …More(Translated by Google) Nice place but just for drinking ... after a certain time they have nothing to accompany with beer(Original)Locale carino ma solo per bere..dopo una certa ora non hanno niente da accompagnare con la birra,"Rated 3.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Frank Salomon,(Translated by Google) Wonderful place to make new and social contacts. You must like an alcoholic drink. …More(Translated by Google) Wonderful place to make new and social contacts. You must like an alcoholic drink.(Original)Heerlijke plek om nieuwe en sociale contacten op te doen. Je moet wel van een alcoholische versnapering houden.,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Biak Kitté,"(Translated by Google) Other than the others, actually ""Music Cafe"". Visitors who are crowded especially at the end of the week, not only local visitors but visitors from outside the country. …More(Translated by Google) Other than the others, actually ""Music Cafe"". Visitors who are crowded especially at the end of the week, not only local visitors but visitors from outside the country.(Original)Lain dari yang lain, sebenarnya ""Music Cafe"". Pengunjung yang ramai terutama diujung minggu, bukan hanya pengunjung lokal tetapi pengunjung dari luar negara.","Rated 4.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Khai Sue,,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Heiki Pindel,"(Translated by Google) Very spacious and lots of tourists in the evenings, which makes this place unique. …More(Translated by Google) Very spacious and lots of tourists in the evenings, which makes this place unique.(Original)Hästi avar ja palju turiste õhtuti, mis teeb selle koha omapäraseks.Soodsad hinnad.","Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Patrick Okey,(Translated by Google) ok kayohh(Original)ok kayohh,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Sii Jack,"(Translated by Google) A good recreational place, many foreigners have all kinds of wine to taste …More(Translated by Google) A good recreational place, many foreigners have all kinds of wine to taste(Original)不错的一个消遣的地方，很多老外，有各式各样的酒可以品尝","Rated 4.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
sandi tresno,"(Translated by Google) y and cool unique places, especially the chep y almost flat ""male"" 😀😀😀 …More(Translated by Google) y and cool unique places, especially the chep y almost flat ""male"" 😀😀😀(Original)tempat y asyik dn unik,  terutama para chep y hampir rata"" laki""😀😀😀","Rated 2.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Chiel Nijssen,(Translated by Google) Nice tent! Good menu and good food!(Original) …More(Translated by Google) Nice tent! Good menu and good food!(Original)Leuke tent! Goede menukaart en lekker eten!,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
trashselector,"(Translated by Google) The only normal place to eat, drink and eat in Borneo(Original) …More(Translated by Google) The only normal place to eat, drink and eat in Borneo(Original)Единственное нормальное заведение на Борнео где можно поесть, выпить и закусить","Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Eric Chin,(Translated by Google) Ming cafe(Original)Ming cafe,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Radu Guni,(Translated by Google) Best of la ming this cafe ..(Original)Terbaik la ming cafe ini..,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Anton Pauschenwein,(Translated by Google) Cheap price and very good food(Original) …More(Translated by Google) Cheap price and very good food(Original)Günstiger Preis und sehr gutes Essen,"Rated 4.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Stas Ra,"(Translated by Google) Tasty, varied cuisine, crowded and fun in the evening(Original) …More(Translated by Google) Tasty, varied cuisine, crowded and fun in the evening(Original)Вкусно, разнообразная кухня, вечером многолюдно и весело","Rated 4.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
hiawnam chai (阿南),"(Translated by Google) Nice, restaurant plus lounge.(Original)不错，餐厅加酒廊。","Rated 3.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
P/c,(Translated by Google) Very good! Go drink and chat(Original)很好!可去喝喝酒聊聊天,"Rated 3.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Ayah Bagus,(Translated by Google) Comfortable and competitive prices(Original)Nyaman dan harga kompetitif,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Aiden Kim,(Translated by Google) The price is cheap and the atmosphere is good.(Original)가격도 저렴하고 분위기도 좋아요,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Iban The Sea Dayak,,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Meranti 29,(Translated by Google) Not bad for the place & atmosphere(Original) …More(Translated by Google) Not bad for the place & atmosphere(Original)Lumayan asek tempat & suasananya,"Rated 3.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Andrew Chan,(Translated by Google) Nice..suitable for everyone(Original) …More(Translated by Google) Nice..suitable for everyone(Original)Nice..sesuai untuk semua orang,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
mohd fitri abdul,(Translated by Google) good entertainment place(Original)tempat hiburan yg bagus,"Rated 4.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Hu Huimin,(Translated by Google) Good atmosphere bar(Original)气氛很好的酒吧,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
abu ammar Ucop,(Translated by Google) Hangout place(Original)Tempat lepak,"Rated 3.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Robert Julien,(Translated by Google) Great for ex-countries on mission(Original) …More(Translated by Google) Great for ex-countries on mission(Original)Super pour les ex pays en mission,"Rated 4.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Buruh Awos,,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Aling Liu,(Translated by Google) Very satisfying(Original)Sangat memuaskan,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
ahmad fandi,(Translated by Google) Best eye wash(Original)Best cuci mata,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Kenta Koyama,(Translated by Google) Draft beer is good(Original)生ビールがうまいです,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Laying Jok,(Translated by Google) Best(Original)Terbaik,"Rated 4.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
ALING 788,(Translated by Google) It's delicious(Original)Sedap mantap,"Rated 1.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Tao Cheeyuan,(Translated by Google) very good(Original)很好,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Aliv Liv,(Translated by Google) thank you(Original)Aciu,"Rated 1.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Piotr,(Translated by Google) Okay..(Original)Bueno..,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Luis F. Basto,,"Rated 5.0 out of 5,",Ming Cafe,"Borneo, Miri, Sarawak"
Tai Howe,"Very friendly staff, excellent food, clean space, fast service.Went to the same place for the same menu three times this week.Very highly recommended to try.","Rated 5.0 out of 5,",Khan's Islamic Restaurant,"Lot 229 Ground Floor, Jalan Maju, Miri, Sarawak"
Dominic Ding,"No worries, I don't anything about this place. Might have good food, I never tried eating here, just passing through. Please let us know if the food is good. Thumbs up and flying away...","Rated 3.0 out of 5,",Khan's Islamic Restaurant,"Lot 229 Ground Floor, Jalan Maju, Miri, Sarawak"
Kelvin Webb,"Kept it simple here for lunch and just had a few roti with dhal tadka and the Mrs took a martaba. It was so nice that shortly after we were ordering more food, garlic naan and brinjal aloo curry. All food was lovely and freshly prepared.","Rated 4.0 out of 5,",Khan's Islamic Restaurant,"Lot 229 Ground Floor, Jalan Maju, Miri, Sarawak"
Yong Kiat Lee,"So so good!! Okay, let me digest it for you all. Read some reviews and came to try. Ordered teh tarik, cheese naan and butter chicken. The place is clean overall but really recomended to sit outside. Teh tarik came first, it smells and …MoreSo so good!! Okay, let me digest it for you all. Read some reviews and came to try. Ordered teh tarik, cheese naan and butter chicken. The place is clean overall but really recomended to sit outside. Teh tarik came first, it smells and taste good. A bit like goat milk but i cant say. Cheese naan and butter chicken came right after. It took less than 10mins for all dishes to be served. Cheese naan is okay, not super but average. However topped with butter chicken it tasted fantastic. I would definitely go for second. Briyani was good according to the waitress but i only had one stomach. Shall come again next time. Give it a go guys!!","Rated 5.0 out of 5,",Khan's Islamic Restaurant,"Lot 229 Ground Floor, Jalan Maju, Miri, Sarawak"
TheWildTian大田真野,"I chose the Tarik without sugar and it tasted surprisingly good. And butter chicken, roti with egg, cheese naan and garlic naan are all tasty. Shouldn't miss them when you are in Miri.","Rated 5.0 out of 5,",Khan's Islamic Restaurant,"Lot 229 Ground Floor, Jalan Maju, Miri, Sarawak"
David Stewart,"The restaurant was visited, the food was very nice, it tasted lovely. I ordered butter chicken, nasi goreng India, with a mango lassie to drink. …MoreThe restaurant was visited, the food was very nice, it tasted lovely. I ordered butter chicken, nasi goreng India, with a mango lassie to drink.The price was very reasonable, with the service very good and efficient.","Rated 5.0 out of 5,",Khan's Islamic Restaurant,"Lot 229 Ground Floor, Jalan Maju, Miri, Sarawak"
Racheal Rosedy,Came here for the nan cheese tarik!,"Rated 5.0 out of 5,",Khan's Islamic Restaurant,"Lot 229 Ground Floor, Jalan Maju, Miri, Sarawak"
Will Åkerlund,"Superb service at amazing prices!I always try to go the the nr 1 cheap eats wherever I go, and this place …MoreSuperb service at amazing prices!I always try to go the the nr 1 cheap eats wherever I go, and this place represents exactly why.Friendly and very helpful staff although I was being difficult ordering, not knowing what I wanted or what things were. Ended up with some kind of crepe (roti), curry and rice with vegetables and a sweet yogurt drink I tried on recommendation, although I had a feeling it wouldn't suit my taste. Loved the entire experience and though I didn't like the drink at first it grew on me and I'm glad I tried it!I paid:3rm for chicken curry4rm for rice incl. veggies4rm cheese crepe (plain is 1rn!!)5rm for the drink, which is their most expensive oneGoing back tonight for another curry and a couple of crepes!","Rated 5.0 out of 5,",Khan's Islamic Restaurant,"Lot 229 Ground Floor, Jalan Maju, Miri, Sarawak"
Lucky De Envious,"my love for roti canai is added up with their roti canai, not to mention the naan cheese, for me the best. Their fried chicken is to die for. Best to me and forever recommended","Rated 5.0 out of 5,",Khan's Islamic Restaurant,"Lot 229 Ground Floor, Jalan Maju, Miri, Sarawak"
Abang Mohammad Noor Abang Meressal,This place is great. The service is good. They are quite friendly. This place is an absolute classic.,"Rated 5.0 out of 5,",Khan's Islamic Restaurant,"Lot 229 Ground Floor, Jalan Maju, Miri, Sarawak"
Gabriel Moses,"Nice islamic indian food. Cheaper than most than most briyani in town. Try the cheese nan, superd and cheesy","Rated 4.0 out of 5,",Khan's Islamic Restaurant,"Lot 229 Ground Floor, Jalan Maju, Miri, Sarawak"
Junasyamimi Julaihie,Famous with roti nan cheese tarik. you will never regret it once try it with chicken curry or lamb curry..,"Rated 5.0 out of 5,",Khan's Islamic Restaurant,"Lot 229 Ground Floor, Jalan Maju, Miri, Sarawak"
Jamie Furlong,"Between two of us we ordered four different veggie curry dishes. They all tasted the same. Little imagination or care involved in the preparation here. If you want a genuine Indian experience, Tandoori Corner beats this place hands down.","Rated 2.0 out of 5,",Khan's Islamic Restaurant,"Lot 229 Ground Floor, Jalan Maju, Miri, Sarawak"
Tony Jeanes,"The place is easy to find, Google maps has it nailed, which for Miri is something. The eatery is very basic, the staff were very friendly, the old man could have smiled but hey. The menu offers a range of Indian style food alongside more …MoreThe place is easy to find, Google maps has it nailed, which for Miri is something. The eatery is very basic, the staff were very friendly, the old man could have smiled but hey. The menu offers a range of Indian style food alongside more traditional Malaysian. The chicken vindaloo is what grabbed my attention from researching the place on Maps. That was quickly ordered along with tarka dahl and garlic naan, washed down with a mango lassi. Didn't go for rice, why waste the space. The food is prepared to order, the drink was refreshing and not too thick, then after a wait of around 15 minutes, which I was pleased knowing that the food was being prepared and not just scooped out of a container. The chicken vindaloo I ordered to be spicy, it was really nice, tasty and not oily, good range of flavours, could have been a little spicier for my tastes. The dahl was awesome, nice and thick, with loads of flavours, good to see that they put in blackened dried red chillies, just how I like it. The bread too was very good, thought it looked a bit dry when I first saw it, but I was wrong, plenty of garlic and they were just right. Now I've found this place I will certainly be back.","Rated 4.0 out of 5,",Khan's Islamic Restaurant,"Lot 229 Ground Floor, Jalan Maju, Miri, Sarawak"
Rajat Chakraborty,"Chapati were very good, tasty food.","Rated 3.0 out of 5,",Khan's Islamic Restaurant,"Lot 229 Ground Floor, Jalan Maju, Miri, Sarawak"
Brea Swann,Decent place with friendly services and nice food. Recommended for indian food lover. Halal.,"Rated 4.0 out of 5,",Khan's Islamic Restaurant,"Lot 229 Ground Floor, Jalan Maju, Miri, Sarawak"
Siti Aminah Hassan,the nan butter chicken masala & murtabak kambing is delicious! also the staffs are polite & the place is clean. also they really follow the SOP of social distancing,"Rated 5.0 out of 5,",Khan's Islamic Restaurant,"Lot 229 Ground Floor, Jalan Maju, Miri, Sarawak"
Fatin Shaheera,"Great place to get Indian food. Loved the butter chicken and tandoori. Should definetely try this place. They sell briyani, naans, mee goreng, rojak, assorted roti and other indian dishes such as palak paneer, aloo ghobi, chicken masala etc","Rated 5.0 out of 5,",Khan's Islamic Restaurant,"Lot 229 Ground Floor, Jalan Maju, Miri, Sarawak"
Hairi Dahari,"Overprice. I buy i piece of chicken, kuah kari (only kuah mind you), popadom 2 ringgit (6 pieces). No rice. …MoreOverprice. I buy i piece of chicken, kuah kari (only kuah mind you), popadom 2 ringgit (6 pieces). No rice.RM 10. WEll. Not going here again.","Rated 1.0 out of 5,",Khan's Islamic Restaurant,"Lot 229 Ground Floor, Jalan Maju, Miri, Sarawak"
